Usuario,Id Usuario,Numero seguidores,Numero seguidos,descripción del perfil,Texto,Id Tweet,Likes,Retweets,Fecha,Tipo,Localizacion,Objetivo,Fuente,Usuario original
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","RT @Avivir: Rusia ha expoliado los restos del príncipe del siglo XVIII, Grigori Potemkin, amante de la emperatriz rusa Catalina la Grande.…",1596770779563425795,0,7,2022-11-27 07:39:55+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,Avivir
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","Durante mucho tiempo se pensó que Crimea, fortificada y habitada por rusófonos, sería el último escollo del conflicto. Después de la retirada el Ejército ruso de Jersón, es muy posible que Kiev intente recuperarla próximamente. Por @mirdf  @elperiodico https://t.co/z21JDisEQT",1596528127278288898,9,2,2022-11-26 15:35:42+00:00,Tweet,Sin ubicación,Sin target,Twitter Web App,marcmarginedas
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","Una aproximación al Grupo Wagner, la milicia de mercenarios creada por Yevgueni Prigozhin, apodado el cocinero de Putin, y acusada de ejecuciones sumarias y torturas. Por el corresponsal de @elperiodico en Moscú, @_alexbustos  https://t.co/nh6RELOsmx",1596142820108414976,11,3,2022-11-25 14:04:37+00:00,Tweet,Sin ubicación,Sin target,Twitter Web App,marcmarginedas
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","Maravillosa @olga_merino que escribe como los ángeles, y es capaz de retratar como nadie la dureza de la vida cotidiana en la antigua Unión Soviética.  | Cara a cara con los lectores @elperiodico https://t.co/H5yP4uRUva",1596139165267427328,8,0,2022-11-25 13:50:06+00:00,Tweet,Sin ubicación,Sin target,Twitter Web App,marcmarginedas
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe",RT @manuelrico: Hoy hace 981 días que el Gobierno Ayuso aprobó el Protocolo que impedía trasladar al hospital a los residentes más vulnerab…,1596010374939439104,0,6109,2022-11-25 05:18:20+00:00,Retweet,Sin ubicación,Sin target,Twitter Web App,manuelrico
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","RT @marcmarginedas: En una resolución de carácter simbólico, el Parlamento Europeo declara a Rusia ""Estado que patrocina el terrorismo"". Ab…",1595523719673307147,0,5,2022-11-23 21:04:32+00:00,Retweet,Sin ubicación,Sin target,Twitter Web App,marcmarginedas
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","En una resolución de carácter simbólico, el Parlamento Europeo declara a Rusia ""Estado que patrocina el terrorismo"". Abro hilo @elperiodico https://t.co/3Cd9GF89ts",1595439295581536267,15,5,2022-11-23 15:29:04+00:00,Tweet,Sin ubicación,Sin target,Twitter Web App,marcmarginedas
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","El vídeo de una rendición de soldados rusos, interrumpida por un compañero escondido que disparó contra ucranianos, hace sospechar de posible crimen de guerra de tropas de Kiev. Matar a oponentes desarmados lo es, fingir una rendición también, NYT dixit. https://t.co/Z5milIxR3i",1595090231237251072,13,10,2022-11-22 16:22:01+00:00,Tweet,Sin ubicación,Sin target,Twitter Web App,marcmarginedas
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe",RT @manuelrico: Hoy hace 979 días que el Gobierno Ayuso aprobó el Protocolo que impedía trasladar al hospital a los residentes más vulnerab…,1595077121835241475,0,5778,2022-11-22 15:29:55+00:00,Retweet,Sin ubicación,Sin target,Twitter Web App,manuelrico
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe",RT @manuelrico: Hoy hace 978 días que el Gobierno Ayuso aprobó el Protocolo que impedía trasladar al hospital a los residentes más vulnerab…,1594800720003342345,0,5744,2022-11-21 21:11:36+00:00,Retweet,Sin ubicación,Sin target,Twitter Web App,manuelrico
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","RT @iMEdD_org: War correspondent @marcmarginedas , in an exclusive interview for iMEdD, shares the story of his abduction by the Islamic St…",1594730789425512451,0,4,2022-11-21 16:33:43+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,iMEdD_org
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","RT @elperiodico: 📍 Tres posibles escenarios en Ucrania ante la llegada del 'general invierno'

Tras la retirada de las fuerzas rusas de Jer…",1594419489516716032,0,5,2022-11-20 19:56:43+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,elperiodico
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","Rusia saca el cereal robado de la Ucrania ocupada mediante mercantes que recalan en puertos de Crimea y que intentan borrar su rastro. En ⁦@elperiodico⁩ seguimos esta ruta de comercio fantasma, bautizada como ‘Grain Express’.  https://t.co/gezc8DxxuE",1594294821161615360,2,6,2022-11-20 11:41:20+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,marcmarginedas
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","Hoy examinamos en @elperiodico tres posibles desarrollos en la guerra de Ucrania: continuación de la ofensiva ucraniana, guerra de desgaste por parte de Rusia y posible alto el fuego.  https://t.co/3QEtnaNgUz",1594080473101524992,9,1,2022-11-19 21:29:36+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,marcmarginedas
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe",RT @manuelrico: Hoy hace 976 días que el Gobierno Ayuso aprobó el Protocolo que impedía trasladar al hospital a los residentes más vulnerab…,1593918848104890368,0,5629,2022-11-19 10:47:21+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,manuelrico
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe",RT @manuelrico: Hoy hace 975 días que el Gobierno Ayuso aprobó el Protocolo que impedía trasladar al hospital a los residentes más vulnerab…,1593715857494257664,0,5584,2022-11-18 21:20:44+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,manuelrico
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe",RT @manuelrico: Hoy hace 974 días que el Gobierno Ayuso aprobó el Protocolo que impedía trasladar al hospital a los residentes más vulnerab…,1593397175098171410,0,5541,2022-11-18 00:14:25+00:00,Retweet,Sin ubicación,Sin target,Twitter Web App,manuelrico
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","RT @Jglez360: En un par de horas se conocerá el veredicto del derribo del MH17 sobre Donbass en 2014

Años de investigación sosegada y conc…",1593279780119519234,0,3,2022-11-17 16:27:55+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,Jglez360
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe",RT @mrsahuquillo: Vladimir Putin ha firmado un decreto que permite a las personas extranjeras sin ciudadanía rusa servir en las Fuerzas Arm…,1592550772352638976,0,32,2022-11-15 16:11:06+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,mrsahuquillo
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe",RT @Irenls_: Vuelven los bombardeos a Kiev. Atacado también el centro de la ciudad. El ayuntamiento pide a la ciudadanía de resguardarse.,1592546075109650432,0,5,2022-11-15 15:52:27+00:00,Retweet,Sin ubicación,Sin target,Twitter Web App,Irenls_
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","Michel Foucher, experto en Rusia, sobre el presente y el futuro de un país que en algún momento deberá renunciar a sus ambiciones neoimperialistas e iniciar un proceso de transición.  https://t.co/ikCbIb0c4C",1592482639637725184,5,3,2022-11-15 11:40:22+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,marcmarginedas
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","RT @Jglez360: Las tv rusas borran de los mapas del tiempo los territorios  anexionados en su propia Constitución: Jersón, Donetsk, Lugansk…",1592401047645216768,0,33,2022-11-15 06:16:09+00:00,Retweet,Sin ubicación,Sin target,Twitter Web App,Jglez360
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe",RT @manuelrico: Hoy hace 971 días que el Gobierno Ayuso aprobó el Protocolo que impedía trasladar al hospital a los residentes más vulnerab…,1592122648615682050,0,6686,2022-11-14 11:49:54+00:00,Retweet,Sin ubicación,Sin target,Twitter Web App,manuelrico
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","RT @PoliticaProsa: La glàsnost, la transparència informativa, que no tenia precedents i no ha tornat a existir mai més, va permetre als sov…",1591868119982964737,0,3,2022-11-13 18:58:29+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,PoliticaProsa
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","Iván Fédorov, alcalde de Melitopol, se negó a abandonar la ciudad cuando los rusos se acercaban al principio de la invasion. Luego fue arrestado y sufrió tortugas psíquicas para obligarle a cooperar. Lo cuenta hoy en ⁦@elperiodico⁩ .  https://t.co/EhoKdGWY5C",1591796665761107970,57,38,2022-11-13 14:14:33+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,marcmarginedas
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","En esta pieza de análisis, intentamos desde ⁦@elperiodico⁩ explicar cuáles son  las consecuencias de la retirada rusa en el ámbito político, en el frente bélico y en la retaguardia, para Ucrania y Rusia.  https://t.co/XoKvmkEGXs",1590793433978966047,3,1,2022-11-10 19:48:04+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,marcmarginedas
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe",RT @manuelrico: Hoy hace 967 días que el Gobierno Ayuso aprobó el Protocolo que impedía trasladar al hospital a los residentes más vulnerab…,1590779778705260544,0,6079,2022-11-10 18:53:49+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,manuelrico
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe",RT @Irenls_: Rusia ordena la retirada de sus tropas de Jersón. Por @marcmarginedas en @elperiodico https://t.co/JALTwZtR7Z,1590440793487331330,0,1,2022-11-09 20:26:48+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,Irenls_
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe",RT @pmarsupia: Ministro de Defensa de Rusia anuncia retirada de sus tropas de la ciudad de Jersón.,1590367176355065858,0,270,2022-11-09 15:34:17+00:00,Retweet,Sin ubicación,Sin target,Twitter Web App,pmarsupia
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","RT @Ldevega: La entrevista a Zelenski de EL PAÍS la firmamos @CristianSeguraA y yo porque nos pilló en Kiev, pero detrás están todos los qu…",1589997728805048323,0,11,2022-11-08 15:06:13+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,Ldevega
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","Un retrato de la Ucrania moderna, país que con mucho esfuerzo, hasta el inicio  de la guerra actual, intentaba pasar pagina del totalitarismo sovietico y esperaba ilusionada integrarse en Occidente. Por @LasherasFB el español que probablemente mejor conoce la nación país eslavo. https://t.co/444m4jeII7",1589577951418679298,18,6,2022-11-07 11:18:11+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,marcmarginedas
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","El propio Putin evocó el tema de la violacion en uno de sus discursos referidos a Ucrania de la preguerra, con una célebre frase en ruso que se podría traducir así: “Te guste o no te guste, aguántate, mi belleza”. https://t.co/gE8GAq9YXq",1589364866976210945,2,2,2022-11-06 21:11:27+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,marcmarginedas
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","RT @Danieliriarteo: Si durante mucho tiempo Rusia ha jugado a apelar a ambos extremos políticos en las sociedades occidentales, ahora su ap…",1589290479983947776,0,19,2022-11-06 16:15:52+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,Danieliriarteo
